set_name,image_path,image_description
PiCom_Symbols,images/globalsymbols_data/PiCom_Symbols/penknives_61332.png,penknives
PiCom_Symbols,images/globalsymbols_data/PiCom_Symbols/darts_60227.png,darts
PiCom_Symbols,images/globalsymbols_data/PiCom_Symbols/play_61401.png,play
PiCom_Symbols,images/globalsymbols_data/PiCom_Symbols/bandages_59728.png,bandages
PiCom_Symbols,images/globalsymbols_data/PiCom_Symbols/having_a_bath_60740.png,having a bath
PiCom_Symbols,images/globalsymbols_data/PiCom_Symbols/that_61970.png,that
PiCom_Symbols,images/globalsymbols_data/PiCom_Symbols/birds_59810.png,birds
PiCom_Symbols,images/globalsymbols_data/PiCom_Symbols/milkshake_61117.png,milkshake
PiCom_Symbols,images/globalsymbols_data/PiCom_Symbols/follow_60544.png,follow
PiCom_Symbols,images/globalsymbols_data/PiCom_Symbols/pink_61378.png,pink
Jellow,images/globalsymbols_data/Jellow/Spectacles_6442.png,Spectacles
Jellow,images/globalsymbols_data/Jellow/Store_International_version_6323.png,Store (International version)
Jellow,images/globalsymbols_data/Jellow/cuppa_noodles_6669.png,cuppa noodles
Jellow,images/globalsymbols_data/Jellow/sandwiches_6616.png,sandwiches
Jellow,images/globalsymbols_data/Jellow/scones_6649.png,scones
Jellow,images/globalsymbols_data/Jellow/Mango_milkshake_6726.png,Mango milkshake
Jellow,images/globalsymbols_data/Jellow/bread_6662.png,bread
Jellow,images/globalsymbols_data/Jellow/hamburger_6604.png,hamburger
Jellow,images/globalsymbols_data/Jellow/Help_me_do_this_6342.png,Help me do this
Jellow,images/globalsymbols_data/Jellow/Speech_therapy_6488.png,Speech therapy
Jellow,images/globalsymbols_data/Jellow/Pineapple_juice_6714.png,Pineapple juice
Jellow,images/globalsymbols_data/Jellow/Happy_6374.png,Happy
Jellow,images/globalsymbols_data/Jellow/Saturday_7195.png,Saturday
Jellow,images/globalsymbols_data/Jellow/Bournvita_6709.png,Bournvita
Jellow,images/globalsymbols_data/Jellow/tortilla_6623.png,tortilla
Jellow,images/globalsymbols_data/Jellow/frozen_yogurt_6672.png,frozen yogurt
Jellow,images/globalsymbols_data/Jellow/Hide_and_seek_7120.png,Hide and seek
Jellow,images/globalsymbols_data/Jellow/memorial_day_7245.png,memorial day
Jellow,images/globalsymbols_data/Jellow/Chor_police_6804.png,Chor-police
Jellow,images/globalsymbols_data/Jellow/Scale_7019.png,Scale
Jellow,images/globalsymbols_data/Jellow/Grapes_6685.png,Grapes
Jellow,images/globalsymbols_data/Jellow/Fruit_6261.png,Fruit
Jellow,images/globalsymbols_data/Jellow/Escalator_7098.png,Escalator
Jellow,images/globalsymbols_data/Jellow/Bracelet_6445.png,Bracelet
Jellow,images/globalsymbols_data/Jellow/Badminton_6820.png,Badminton
Jellow,images/globalsymbols_data/Jellow/Holi_7231.png,Holi
Jellow,images/globalsymbols_data/Jellow/Play_therapy_6496.png,Play therapy
Jellow,images/globalsymbols_data/Jellow/Scissors_6999.png,Scissors
Jellow,images/globalsymbols_data/Jellow/Danger_6350.png,Danger
Jellow,images/globalsymbols_data/Jellow/Music_therapy_6492.png,Music therapy
Jellow,images/globalsymbols_data/Jellow/Birds_7180.png,Birds
Jellow,images/globalsymbols_data/Jellow/Change_shoes_6426.png,Change shoes
Jellow,images/globalsymbols_data/Jellow/Feeling_warm_6475.png,Feeling warm
Jellow,images/globalsymbols_data/Jellow/Medicine_6343.png,Medicine
Jellow,images/globalsymbols_data/Jellow/Teacher_7081.png,Teacher
Jellow,images/globalsymbols_data/Jellow/gloves_6456.png,gloves
Jellow,images/globalsymbols_data/Jellow/Playground_7086.png,Playground
Jellow,images/globalsymbols_data/Jellow/vollleyball_6841.png,vollleyball
Jellow,images/globalsymbols_data/Jellow/Cockroach_6874.png,Cockroach
Jellow,images/globalsymbols_data/Jellow/crumble_6638.png,crumble
Jellow,images/globalsymbols_data/Jellow/Bicycle_7054.png,Bicycle
Jellow,images/globalsymbols_data/Jellow/Cube_6984.png,Cube
Jellow,images/globalsymbols_data/Jellow/Uncle_6286.png,Uncle
Jellow,images/globalsymbols_data/Jellow/easter_7240.png,easter
Jellow,images/globalsymbols_data/Jellow/Fanta_6718.png,Fanta
Jellow,images/globalsymbols_data/Jellow/Face_wash_6462.png,Face wash
Jellow,images/globalsymbols_data/Jellow/Masala_6756.png,Masala
Jellow,images/globalsymbols_data/Jellow/Trampoline_7156.png,Trampoline
Jellow,images/globalsymbols_data/Jellow/Kho_kho_6825.png,Kho-kho
Jellow,images/globalsymbols_data/Jellow/Bed_time_story_book_6942.png,Bed time story book
Jellow,images/globalsymbols_data/Jellow/Trampoline_6481.png,Trampoline
Jellow,images/globalsymbols_data/Jellow/Sunny_7214.png,Sunny
Jellow,images/globalsymbols_data/Jellow/Shoulder_6930.png,Shoulder
Jellow,images/globalsymbols_data/Jellow/Study_room_7077.png,Study room
Jellow,images/globalsymbols_data/Jellow/I_was_touched_inappropriately_6358.png,I was touched inappropriately
Jellow,images/globalsymbols_data/Jellow/Maaza_6719.png,Maaza
Jellow,images/globalsymbols_data/Jellow/Hand_activities_7161.png,Hand activities
Jellow,images/globalsymbols_data/Jellow/Pillows_6473.png,Pillows
Jellow,images/globalsymbols_data/Jellow/Requests_6244.png,Requests
Jellow,images/globalsymbols_data/Jellow/scrambled_eggs_6560.png,scrambled eggs
Jellow,images/globalsymbols_data/Jellow/History_class_7095.png,History class
Jellow,images/globalsymbols_data/Jellow/fruit_platter_6551.png,fruit platter
Jellow,images/globalsymbols_data/Jellow/Square_6979.png,Square
Jellow,images/globalsymbols_data/Jellow/eggs_benedict_6547.png,eggs benedict
Jellow,images/globalsymbols_data/Jellow/softball_6840.png,softball
Jellow,images/globalsymbols_data/Jellow/Bhakri_6586.png,Bhakri
Jellow,images/globalsymbols_data/Jellow/berries_6700.png,berries
Jellow,images/globalsymbols_data/Jellow/Apple_juice_6711.png,Apple juice
Jellow,images/globalsymbols_data/Jellow/falafel_6598.png,falafel
Jellow,images/globalsymbols_data/Jellow/Crab_meat_6577.png,Crab meat
Jellow,images/globalsymbols_data/Jellow/Dosa_6529.png,Dosa
Jellow,images/globalsymbols_data/Jellow/Roti_6565.png,Roti
Jellow,images/globalsymbols_data/Jellow/Horse_6876.png,Horse
Jellow,images/globalsymbols_data/Jellow/burger_6625.png,burger
Jellow,images/globalsymbols_data/Jellow/Triangle_6980.png,Triangle
Jellow,images/globalsymbols_data/Jellow/cider_6732.png,cider
Jellow,images/globalsymbols_data/Jellow/Football_6826.png,Football
Jellow,images/globalsymbols_data/Jellow/About_Me_6339.png,About Me
Jellow,images/globalsymbols_data/Jellow/School_6315.png,School
Jellow,images/globalsymbols_data/Jellow/Draw_6853.png,Draw
Jellow,images/globalsymbols_data/Jellow/Pencil_7017.png,Pencil
Jellow,images/globalsymbols_data/Jellow/Bedroom_7075.png,Bedroom
Jellow,images/globalsymbols_data/Jellow/bread_6589.png,bread
Jellow,images/globalsymbols_data/Jellow/cauliflower_cheese_6592.png,cauliflower cheese
Jellow,images/globalsymbols_data/Jellow/Sweets_6259.png,Sweets
Jellow,images/globalsymbols_data/Jellow/Library_7085.png,Library
Jellow,images/globalsymbols_data/Jellow/Washing_machine_7045.png,Washing machine
Jellow,images/globalsymbols_data/Jellow/Cars_Watch_out_6502.png,Cars: Watch out!
Jellow,images/globalsymbols_data/Jellow/Pav_bhaji_6585.png,Pav bhaji
Jellow,images/globalsymbols_data/Jellow/Good_afternoon_6364.png,Good afternoon
Jellow,images/globalsymbols_data/Jellow/Taxi_7060.png,Taxi
Jellow,images/globalsymbols_data/Jellow/Mall_6316.png,Mall
Jellow,images/globalsymbols_data/Jellow/Getting_Ready_6250.png,Getting Ready
Jellow,images/globalsymbols_data/Jellow/School_objects_6277.png,School objects
Jellow,images/globalsymbols_data/Jellow/cheese_sticks_6667.png,cheese sticks
Jellow,images/globalsymbols_data/Jellow/martial_arts_6834.png,martial arts
Jellow,images/globalsymbols_data/Jellow/Medu_wada_6531.png,Medu wada
Jellow,images/globalsymbols_data/Jellow/Sad_6375.png,Sad
Jellow,images/globalsymbols_data/Jellow/Black_6961.png,Black
Jellow,images/globalsymbols_data/Jellow/Sunday_7196.png,Sunday
Jellow,images/globalsymbols_data/Jellow/Fridge_7043.png,Fridge
Jellow,images/globalsymbols_data/Jellow/fritters_6601.png,fritters
Jellow,images/globalsymbols_data/Jellow/Please_show_me_6396.png,Please show me
Jellow,images/globalsymbols_data/Jellow/Pepper_6751.png,Pepper
Jellow,images/globalsymbols_data/Jellow/Apple_6683.png,Apple
Jellow,images/globalsymbols_data/Jellow/Food_7105.png,Food
Jellow,images/globalsymbols_data/Jellow/Pen_7018.png,Pen
Jellow,images/globalsymbols_data/Jellow/Swing_6794.png,Swing
Jellow,images/globalsymbols_data/Jellow/Bag_7007.png,Bag
Jellow,images/globalsymbols_data/Jellow/Read_6855.png,Read
Jellow,images/globalsymbols_data/Jellow/Body_6272.png,Body
Jellow,images/globalsymbols_data/Jellow/Meat_shop_7137.png,Meat shop
Jellow,images/globalsymbols_data/Jellow/Laddoo_6630.png,Laddoo
Jellow,images/globalsymbols_data/Jellow/Energy_drink_6731.png,Energy drink
Jellow,images/globalsymbols_data/Jellow/Skate_boarding_For_international_version_7127.png,Skate boarding (For international version)
Jellow,images/globalsymbols_data/Jellow/White_6967.png,White
Jellow,images/globalsymbols_data/Jellow/Banana_6684.png,Banana
Jellow,images/globalsymbols_data/Jellow/Shirt_6429.png,Shirt
Jellow,images/globalsymbols_data/Jellow/hat_6457.png,hat
Jellow,images/globalsymbols_data/Jellow/Remedial_class_6497.png,Remedial class
Jellow,images/globalsymbols_data/Jellow/I_need_help_6403.png,I need help
Jellow,images/globalsymbols_data/Jellow/What_day_is_it_7189.png,What day is it?
Jellow,images/globalsymbols_data/Jellow/Keep_distance_while_talking_6518.png,Keep distance while talking
Jellow,images/globalsymbols_data/Jellow/Aunt_6295.png,Aunt
Jellow,images/globalsymbols_data/Jellow/Next_channel_6845.png,Next channel
Jellow,images/globalsymbols_data/Jellow/virtual_reality_games_6790.png,virtual reality games
Jellow,images/globalsymbols_data/Jellow/Change_7068.png,Change
Jellow,images/globalsymbols_data/Jellow/Tired_6386.png,Tired
Jellow,images/globalsymbols_data/Jellow/Picture_book_6947.png,Picture book
Jellow,images/globalsymbols_data/Jellow/Body_vests_7163.png,Body vests
Jellow,images/globalsymbols_data/Jellow/Guava_7281.png,Guava
Jellow,images/globalsymbols_data/Jellow/Legs_6940.png,Legs
Jellow,images/globalsymbols_data/Jellow/Giraffe_6884.png,Giraffe
Jellow,images/globalsymbols_data/Jellow/History_book_6953.png,History book
Jellow,images/globalsymbols_data/Jellow/Caregiver_International_version_6311.png,Caregiver (International version)
Jellow,images/globalsymbols_data/Jellow/Chappals_6447.png,Chappals
Jellow,images/globalsymbols_data/Jellow/frozen_yogurt_6642.png,frozen yogurt
Jellow,images/globalsymbols_data/Jellow/Shampoo_6466.png,Shampoo
Jellow,images/globalsymbols_data/Jellow/Glass_6747.png,Glass
Jellow,images/globalsymbols_data/Jellow/Please_come_here_6404.png,Please come here
Jellow,images/globalsymbols_data/Jellow/Dal_6568.png,Dal
Jellow,images/globalsymbols_data/Jellow/Dance_6859.png,Dance
Jellow,images/globalsymbols_data/Jellow/Good_evening_6365.png,Good evening
Jellow,images/globalsymbols_data/Jellow/Nurse_7152.png,Nurse
Jellow,images/globalsymbols_data/Jellow/Chalk_7022.png,Chalk
Jellow,images/globalsymbols_data/Jellow/cardigan_6453.png,cardigan
Jellow,images/globalsymbols_data/Jellow/Please_share_6401.png,Please share
Jellow,images/globalsymbols_data/Jellow/Snacks_6260.png,Snacks
Jellow,images/globalsymbols_data/Jellow/Grocery_shop_7134.png,Grocery shop
Jellow,images/globalsymbols_data/Jellow/pie_6647.png,pie
Jellow,images/globalsymbols_data/Jellow/Windy_7217.png,Windy
Jellow,images/globalsymbols_data/Jellow/sausage_6564.png,sausage
Jellow,images/globalsymbols_data/Jellow/Uncles_birthday_7285.png,Uncle's birthday
Jellow,images/globalsymbols_data/Jellow/Social_studies_book_6955.png,Social studies book
Jellow,images/globalsymbols_data/Jellow/Clothes_shop_7136.png,Clothes shop
Jellow,images/globalsymbols_data/Jellow/Drinks_7147.png,Drinks
Jellow,images/globalsymbols_data/Jellow/Change_shorts_6423.png,Change shorts
Jellow,images/globalsymbols_data/Jellow/Brother_6284.png,Brother
Jellow,images/globalsymbols_data/Jellow/Icecream_6627.png,Icecream
Jellow,images/globalsymbols_data/Jellow/Sprite_6720.png,Sprite
Jellow,images/globalsymbols_data/Jellow/Tortoise_6900.png,Tortoise
Jellow,images/globalsymbols_data/Jellow/Crocodile_6890.png,Crocodile
Jellow,images/globalsymbols_data/Jellow/hopscotch_6812.png,hopscotch
Jellow,images/globalsymbols_data/Jellow/popcorn_6674.png,popcorn
Jellow,images/globalsymbols_data/Jellow/Aunt_6299.png,Aunt
Jellow,images/globalsymbols_data/Jellow/Cherry_6698.png,Cherry
Jellow,images/globalsymbols_data/Jellow/scones_6675.png,scones
Jellow,images/globalsymbols_data/Jellow/Breakfast_6256.png,Breakfast
Jellow,images/globalsymbols_data/Jellow/I_am_in_pain_6353.png,I am in pain
Jellow,images/globalsymbols_data/Jellow/Sister_6285.png,Sister
Jellow,images/globalsymbols_data/Jellow/Swing_7157.png,Swing
Jellow,images/globalsymbols_data/Jellow/I_need_more_time_6406.png,I need more time
Jellow,images/globalsymbols_data/Jellow/Bindi_7280.png,Bindi
Jellow,images/globalsymbols_data/Jellow/Ashamed_6381.png,Ashamed
Jellow,images/globalsymbols_data/Jellow/Turkey_6578.png,Turkey
Jellow,images/globalsymbols_data/Jellow/Excuse_me_6399.png,Excuse me
Jellow,images/globalsymbols_data/Jellow/Write_6856.png,Write
Jellow,images/globalsymbols_data/Jellow/Change_innerwear_6424.png,Change innerwear
Jellow,images/globalsymbols_data/Jellow/grinder_6602.png,grinder
Jellow,images/globalsymbols_data/Jellow/Silver_6966.png,Silver
Jellow,images/globalsymbols_data/Jellow/otter_6915.png,otter
Jellow,images/globalsymbols_data/Jellow/chicken_wings_6594.png,chicken wings
Jellow,images/globalsymbols_data/Jellow/Confused_6380.png,Confused
Jellow,images/globalsymbols_data/Jellow/Good_night_6366.png,Good night
Jellow,images/globalsymbols_data/Jellow/Plate_6741.png,Plate
Jellow,images/globalsymbols_data/Jellow/Air_conditioner_6477.png,Air conditioner
Jellow,images/globalsymbols_data/Jellow/Therapist_6309.png,Therapist
Jellow,images/globalsymbols_data/Jellow/Pink_6970.png,Pink
Jellow,images/globalsymbols_data/Jellow/Good_morning_6363.png,Good morning
Jellow,images/globalsymbols_data/Jellow/Red_light_Wait_6499.png,Red light: Wait
Jellow,images/globalsymbols_data/Jellow/Pencil_6991.png,Pencil
Jellow,images/globalsymbols_data/Jellow/No_pushing_please_6510.png,No pushing please
Jellow,images/globalsymbols_data/Jellow/Chaat_6654.png,Chaat
Jellow,images/globalsymbols_data/Jellow/Water_bottle_7009.png,Water bottle
Jellow,images/globalsymbols_data/Jellow/Bread_6521.png,Bread
Jellow,images/globalsymbols_data/Jellow/Geography_class_7094.png,Geography class
Jellow,images/globalsymbols_data/Jellow/Hindi_book_6957.png,Hindi book
Jellow,images/globalsymbols_data/Jellow/Nurse_6308.png,Nurse
Jellow,images/globalsymbols_data/Jellow/soccer_6839.png,soccer
Jellow,images/globalsymbols_data/Jellow/Eagle_6902.png,Eagle
Jellow,images/globalsymbols_data/Jellow/Rainy_7223.png,Rainy
Jellow,images/globalsymbols_data/Jellow/Sisters_birthday_7255.png,Sister's birthday
Jellow,images/globalsymbols_data/Jellow/Hazards_6351.png,Hazards
Jellow,images/globalsymbols_data/Jellow/Bandage_6344.png,Bandage
Jellow,images/globalsymbols_data/Jellow/halloween_7242.png,halloween
Jellow,images/globalsymbols_data/Jellow/Theatre_6319.png,Theatre
Jellow,images/globalsymbols_data/Jellow/bison_6907.png,bison
Jellow,images/globalsymbols_data/Jellow/Food_7142.png,Food
Jellow,images/globalsymbols_data/Jellow/Stationery_6276.png,Stationery
Jellow,images/globalsymbols_data/Jellow/Dodgeball_6823.png,Dodgeball
Jellow,images/globalsymbols_data/Jellow/Hide_and_seek_6798.png,Hide and seek
Jellow,images/globalsymbols_data/Jellow/LunchDinnerInternational_version_6258.png,Lunch/Dinner(International version)
Jellow,images/globalsymbols_data/Jellow/Seasons_6334.png,Seasons
Jellow,images/globalsymbols_data/Jellow/Upma_6526.png,Upma
Jellow,images/globalsymbols_data/Jellow/Kite_7125.png,Kite
Jellow,images/globalsymbols_data/Jellow/Hopscotch_For_international_version_7130.png,Hopscotch (For international version)
Jellow,images/globalsymbols_data/Jellow/Drinks_6262.png,Drinks
Jellow,images/globalsymbols_data/Jellow/Books_6273.png,Books
Jellow,images/globalsymbols_data/Jellow/Makar_sankranti_7230.png,Makar sankranti
Jellow,images/globalsymbols_data/Jellow/Rice_6567.png,Rice
Jellow,images/globalsymbols_data/Jellow/biscuits_6681.png,biscuits
Jellow,images/globalsymbols_data/Jellow/steaks_6619.png,steaks
Jellow,images/globalsymbols_data/Jellow/About_Me_6313.png,About Me
Jellow,images/globalsymbols_data/Jellow/Foggy_7218.png,Foggy
Jellow,images/globalsymbols_data/Jellow/Clinic_6326.png,Clinic
Jellow,images/globalsymbols_data/Jellow/Morning_Routine_6253.png,Morning Routine
Jellow,images/globalsymbols_data/Jellow/Group_therapy_6489.png,Group therapy
Jellow,images/globalsymbols_data/Jellow/brush_teeth_6246.png,brush teeth
Jellow,images/globalsymbols_data/Jellow/Nachos_7111.png,Nachos
Jellow,images/globalsymbols_data/Jellow/Occupational_therapy_6494.png,Occupational therapy
Jellow,images/globalsymbols_data/Jellow/Clothes_More_6249.png,Clothes & More
Jellow,images/globalsymbols_data/Jellow/Lemon_juice_6713.png,Lemon juice
Jellow,images/globalsymbols_data/Jellow/Stapler_7003.png,Stapler
Jellow,images/globalsymbols_data/Jellow/Ant_6870.png,Ant
Jellow,images/globalsymbols_data/Jellow/Bye_6362.png,Bye
Jellow,images/globalsymbols_data/Jellow/Doctor_7151.png,Doctor
Jellow,images/globalsymbols_data/Jellow/Aunts_birthday_7264.png,Aunt's birthday
Jellow,images/globalsymbols_data/Jellow/Compass_box_7010.png,Compass box
Jellow,images/globalsymbols_data/Jellow/Physiotherapy_7167.png,Physiotherapy
Jellow,images/globalsymbols_data/Jellow/Rainy_7215.png,Rainy
Jellow,images/globalsymbols_data/Jellow/black_pudding_6541.png,black pudding
Jellow,images/globalsymbols_data/Jellow/burrito_bowl_6590.png,burrito bowl
Jellow,images/globalsymbols_data/Jellow/Story_book_7173.png,Story book
Jellow,images/globalsymbols_data/Jellow/Green_light_Go_6500.png,Green light: Go
Jellow,images/globalsymbols_data/Jellow/Tuesday_7191.png,Tuesday
Jellow,images/globalsymbols_data/Jellow/Kitchen_7032.png,Kitchen
Jellow,images/globalsymbols_data/Jellow/Please_give_me_6394.png,Please give me
Jellow,images/globalsymbols_data/Jellow/Help_6241.png,Help
Jellow,images/globalsymbols_data/Jellow/Play_therapy_7166.png,Play therapy
Jellow,images/globalsymbols_data/Jellow/mashed_potatoes_6554.png,mashed potatoes
Jellow,images/globalsymbols_data/Jellow/mac_and_cheese_6607.png,mac and cheese
Jellow,images/globalsymbols_data/Jellow/Living_room_7074.png,Living room
Jellow,images/globalsymbols_data/Jellow/Videogame_6777.png,Videogame
Jellow,images/globalsymbols_data/Jellow/fish_and_chips_6599.png,fish and chips
Jellow,images/globalsymbols_data/Jellow/Make_music_6860.png,Make music
Jellow,images/globalsymbols_data/Jellow/iceskating_6814.png,iceskating
Jellow,images/globalsymbols_data/Jellow/Places_of_worship_6328.png,Places of worship
Jellow,images/globalsymbols_data/Jellow/My_clothes_are_loose_6449.png,My clothes are loose
Jellow,images/globalsymbols_data/Jellow/Cornflakes_6522.png,Cornflakes
Jellow,images/globalsymbols_data/Jellow/Penguin_6895.png,Penguin
Jellow,images/globalsymbols_data/Jellow/Diamond_6988.png,Diamond
Jellow,images/globalsymbols_data/Jellow/What_6412.png,What?
Jellow,images/globalsymbols_data/Jellow/ipad_games_6788.png,ipad games
Jellow,images/globalsymbols_data/Jellow/Crow_6875.png,Crow
Jellow,images/globalsymbols_data/Jellow/LunchDinner_6257.png,Lunch/Dinner
Jellow,images/globalsymbols_data/Jellow/Change_music_6849.png,Change music
Jellow,images/globalsymbols_data/Jellow/rollerskating_6817.png,rollerskating
Jellow,images/globalsymbols_data/Jellow/Irritated_6379.png,Irritated
Jellow,images/globalsymbols_data/Jellow/Current_season_7220.png,Current season?
Jellow,images/globalsymbols_data/Jellow/Add_ons_6264.png,Add-ons
Jellow,images/globalsymbols_data/Jellow/Feelings_6243.png,Feelings
Jellow,images/globalsymbols_data/Jellow/Strawberry_6689.png,Strawberry
Jellow,images/globalsymbols_data/Jellow/I_am_sorry_7277.png,I am sorry
Jellow,images/globalsymbols_data/Jellow/Change_footwear_6425.png,Change footwear
Jellow,images/globalsymbols_data/Jellow/Greet_and_Feel_6233.png,Greet and Feel
Jellow,images/globalsymbols_data/Jellow/Swiss_ball_6482.png,Swiss ball
Jellow,images/globalsymbols_data/Jellow/Swiss_ball_7155.png,Swiss ball
Jellow,images/globalsymbols_data/Jellow/paintball_6816.png,paintball
Jellow,images/globalsymbols_data/Jellow/Aeroplane_7058.png,Aeroplane
Jellow,images/globalsymbols_data/Jellow/Toilet_6247.png,Toilet
Jellow,images/globalsymbols_data/Jellow/Textbooks_7013.png,Textbooks
Jellow,images/globalsymbols_data/Jellow/Tea_6728.png,Tea
Jellow,images/globalsymbols_data/Jellow/Hula_hoop_For_international_version_7129.png,Hula hoop (For international version)
Jellow,images/globalsymbols_data/Jellow/Mango_6686.png,Mango
Jellow,images/globalsymbols_data/Jellow/oatmeal_6557.png,oatmeal
Jellow,images/globalsymbols_data/Jellow/Elephant_6863.png,Elephant
Jellow,images/globalsymbols_data/Jellow/Seal_6896.png,Seal
Jellow,images/globalsymbols_data/Jellow/american_football_6830.png,american football
Jellow,images/globalsymbols_data/Jellow/Oval_6987.png,Oval
Jellow,images/globalsymbols_data/Jellow/Questions_6245.png,Questions
Jellow,images/globalsymbols_data/Jellow/tea_loaf_6678.png,tea loaf
Jellow,images/globalsymbols_data/Jellow/Mathematics_class_7092.png,Mathematics class
Jellow,images/globalsymbols_data/Jellow/chow_mein_6596.png,chow mein
Jellow,images/globalsymbols_data/Jellow/roast_chicken_6615.png,roast chicken
Jellow,images/globalsymbols_data/Jellow/Todays_weather_7213.png,Today's weather?
Jellow,images/globalsymbols_data/Jellow/barbie_6785.png,barbie
Jellow,images/globalsymbols_data/Jellow/INR_50_7063.png,INR 50
Jellow,images/globalsymbols_data/Jellow/Fingers_6934.png,Fingers
Jellow,images/globalsymbols_data/Jellow/Television_7040.png,Television
Jellow,images/globalsymbols_data/Jellow/Lunch_box_7008.png,Lunch box
Jellow,images/globalsymbols_data/Jellow/Soft_toy_6780.png,Soft toy
Jellow,images/globalsymbols_data/Jellow/Drawing_book_6945.png,Drawing book
Jellow,images/globalsymbols_data/Jellow/Aaloo_Poori_6523.png,Aaloo Poori
Jellow,images/globalsymbols_data/Jellow/Meet_relatives_7145.png,Meet relatives
Jellow,images/globalsymbols_data/Jellow/Buffalo_6887.png,Buffalo
Jellow,images/globalsymbols_data/Jellow/Rhymes_book_7172.png,Rhymes book
Jellow,images/globalsymbols_data/Jellow/Door_7024.png,Door
Jellow,images/globalsymbols_data/Jellow/Marathi_book_6958.png,Marathi book
Jellow,images/globalsymbols_data/Jellow/Window_7023.png,Window
Jellow,images/globalsymbols_data/Jellow/Mother_International_version_6282.png,Mother (International version)
Jellow,images/globalsymbols_data/Jellow/Hands_6933.png,Hands
Jellow,images/globalsymbols_data/Jellow/Art_therapy_6493.png,Art therapy
Jellow,images/globalsymbols_data/Jellow/Fan_6469.png,Fan
Jellow,images/globalsymbols_data/Jellow/Wait_for_turn_6516.png,Wait for turn
Jellow,images/globalsymbols_data/Jellow/Computer_lab_7088.png,Computer lab
Jellow,images/globalsymbols_data/Jellow/Air_conditioner_7049.png,Air conditioner
Jellow,images/globalsymbols_data/Jellow/Science_book_6952.png,Science book
Jellow,images/globalsymbols_data/Jellow/Light_6470.png,Light
Jellow,images/globalsymbols_data/Jellow/Play_room_7078.png,Play room
Jellow,images/globalsymbols_data/Jellow/I_am_all_done_6398.png,I am all done
Jellow,images/globalsymbols_data/Jellow/Brown_6963.png,Brown
Jellow,images/globalsymbols_data/Jellow/shepherds_pie_6617.png,shepherd's pie
Jellow,images/globalsymbols_data/Jellow/Rabbit_6866.png,Rabbit
Jellow,images/globalsymbols_data/Jellow/ginger_ale_6735.png,ginger ale
Jellow,images/globalsymbols_data/Jellow/Toilet_7031.png,Toilet
Jellow,images/globalsymbols_data/Jellow/Evening_7187.png,Evening
Jellow,images/globalsymbols_data/Jellow/Maths_book_6951.png,Maths book
Jellow,images/globalsymbols_data/Jellow/Wrist_6932.png,Wrist
Jellow,images/globalsymbols_data/Jellow/Rosogulla_6634.png,Rosogulla
Jellow,images/globalsymbols_data/Jellow/Activities_6270.png,Activities
Jellow,images/globalsymbols_data/Jellow/Hospital_6325.png,Hospital
Jellow,images/globalsymbols_data/Jellow/Baby_6303.png,Baby
Jellow,images/globalsymbols_data/Jellow/Basketball_6822.png,Basketball
Jellow,images/globalsymbols_data/Jellow/Fruit_salad_6633.png,Fruit salad
Jellow,images/globalsymbols_data/Jellow/INR_2000_7067.png,INR 2000
Jellow,images/globalsymbols_data/Jellow/columbus_day_7239.png,columbus day
Jellow,images/globalsymbols_data/Jellow/Train_7055.png,Train
Jellow,images/globalsymbols_data/Jellow/Month_6332.png,Month
Jellow,images/globalsymbols_data/Jellow/chilli_flakes_6757.png,chilli flakes
Jellow,images/globalsymbols_data/Jellow/Noodles_6658.png,Noodles
Jellow,images/globalsymbols_data/Jellow/Paper_Clip_7004.png,Paper Clip
Jellow,images/globalsymbols_data/Jellow/Sheera_6635.png,Sheera
Jellow,images/globalsymbols_data/Jellow/Why_6411.png,Why?
Jellow,images/globalsymbols_data/Jellow/Pencil_lead_7000.png,Pencil lead
Jellow,images/globalsymbols_data/Jellow/SweetsInternational_version_7273.png,Sweets(International version)
Jellow,images/globalsymbols_data/Jellow/Classroom_7082.png,Classroom
Jellow,images/globalsymbols_data/Jellow/Sanitary_napkins_6467.png,Sanitary napkins
Jellow,images/globalsymbols_data/Jellow/Vegetable_shop_7138.png,Vegetable shop
Jellow,images/globalsymbols_data/Jellow/Orange_6971.png,Orange
Jellow,images/globalsymbols_data/Jellow/Clock_7047.png,Clock
Jellow,images/globalsymbols_data/Jellow/No_picking_nose_please_6508.png,No picking nose please
Jellow,images/globalsymbols_data/Jellow/Ball_pit_7159.png,Ball pit
Jellow,images/globalsymbols_data/Jellow/danish_6670.png,danish
Jellow,images/globalsymbols_data/Jellow/New_year_7237.png,New year
Jellow,images/globalsymbols_data/Jellow/Play_room_7035.png,Play room
Jellow,images/globalsymbols_data/Jellow/Jalebi_6632.png,Jalebi
Jellow,images/globalsymbols_data/Jellow/Sabzi_6566.png,Sabzi
Jellow,images/globalsymbols_data/Jellow/Coloured_paper_6998.png,Coloured paper
Jellow,images/globalsymbols_data/Jellow/Who_6413.png,Who?
Jellow,images/globalsymbols_data/Jellow/Day_6331.png,Day
Jellow,images/globalsymbols_data/Jellow/Mosquito_6886.png,Mosquito
Jellow,images/globalsymbols_data/Jellow/Bathroom_7079.png,Bathroom
Jellow,images/globalsymbols_data/Jellow/Sensory_toys_6490.png,Sensory toys
Jellow,images/globalsymbols_data/Jellow/No_kicking_please_6513.png,No kicking please
